movie_id,title,genre_id,age_release,description,image_url
862965,Emily the Criminal,"80,18,53",2022,"Desperate for income, Emily takes a shady gig buying goods with stolen credit cards supplied by a charismatic middleman named Youcef. Seduced by the quick cash and illicit thrills, they hatch a plan to take their business to the next level.",/hFuynYYxZIiWR4cRlwzmteH2diL.jpg
553,Dogville,"80,18,53",2003,"A mysterious woman named Grace hides in a small mountain town from criminals who pursue her. The town is two-faced and offers to harbor Grace as long as she can make it worth their effort, so Grace works hard under the employ of various townspeople to win their favor. Tensions flare, however, and Grace's status as a helpless outsider provokes vicious contempt and abuse from the citizens of Dogville.",/lraVawavIXh5geMlVjpzCw9TGwR.jpg
22947,Up in the Air,"18,10749",2009,"Corporate downsizing expert Ryan Bingham spends his life in planes, airports, and hotels, but just as he’s about to reach a milestone of ten million frequent flyer miles, he meets a woman who causes him to rethink his transient life.",/wZRNEkDxVDNNVaCPN7jKziMHmk5.jpg
37821,Killers,"28,35,53,10749",2010,"When an elite assassin marries a beautiful computer whiz after a whirlwind romance, he gives up the gun and settles down with his new bride. That is, until he learns that someone from his past has put a contract out on his life.",/9VB8vGV4Aznf6GUc9C7a1EzGHLz.jpg
522444,Black Water: Abyss,"27,28,12",2020,"An adventure-loving couple convince their friends to explore a remote, uncharted cave system in the forests of Northern Australia. With a tropical storm approaching, they abseil into the mouth of the cave, but when the caves start to flood, tensions rise as oxygen levels fall and the friends find themselves trapped. Unknown to them, the storm has also brought in a pack of dangerous and hungry crocodiles.",/pmAv14TPE2vKMIRrVeCd1Ll7K94.jpg
36728,Naruto Shippuden the Movie: The Will of Fire,"28,12,35,18,14,16",2009,"Ninjas with bloodline limits begin disappearing in all the countries and blame points toward the fire nation. By Tsunade's order, Kakashi is sacrificed to prevent an all out war. After inheriting charms left by Kakashi, Naruto fights through friends and foes to prevent his death while changing the minds of those who've inherited the will of fire.",/pZzdFmztwmg0FUOVCMa7vReHhQN.jpg
15196,Clue,"35,53,80,9648",1985,"Clue finds six colorful dinner guests gathered at the mansion of their host, Mr. Boddy -- who turns up dead after his secret is exposed: He was blackmailing all of them. With the killer among them, the guests and Boddy's chatty butler must suss out the culprit before the body count rises.",/aRxbYOYHS8T73nzR8hsLousoplR.jpg
45317,The Fighter,18,2010,"Boxer ""Irish"" Micky Ward's unlikely road to the world light welterweight title. His Rocky-like rise was shepherded by half-brother Dicky, a boxer-turned-trainer who rebounded in life after nearly being KO'd by drugs and crime.",/gmTLorYhXJZgdzUsUhvm1ZkRTl0.jpg
137094,Jack Ryan: Shadow Recruit,"28,18,53",2014,"Jack Ryan, as a young covert CIA analyst, uncovers a Russian plot to crash the U.S. economy with a terrorist attack.",/m7HcLUodrD4lM4s0Hui1tzO2pjO.jpg
844416,Rumble Through the Dark,"53,28",2023,"Set in the dark landscape of the Mississippi Delta, where a former bare-knuckle fighter must win one last fight to pay off his debts to the local mob boss and save his childhood home—the stakes nothing less than life or death.",/19UbYIT9WEQS5qSD3BREDxVXk8g.jpg
4477,The Devil's Own,"80,53,18",1997,"Frankie McGuire, one of the IRA's deadliest assassins, draws an American family into the crossfire of terrorism. But when he is sent to the U.S. to buy weapons, Frankie is housed with the family of Tom O'Meara, a New York cop who knows nothing about Frankie's real identity. Their surprising friendship, and Tom's growing suspicions, forces Frankie to choose between the promise of peace or a lifetime of murder.",/3KIPu7H3tST0j4tpqdKpQZUBCQz.jpg
973912,Cocorico,35,2024,"The Bouvier-Sauvages, a large aristocratic family, meet the much more modest Martin family when their children's wedding is announced. For the occasion, the future bride and groom offer their parents DNA tests, which will reveal their true origins. The results are totally unexpected and will make the effect of a bomb.",/bH8FlHmk3fYmCsmPvWQ2QbhtSsI.jpg
57718,Megamind: The Button of Doom,"16,28,35,10751",2011,"For their first day on the job as the new protectors of Metro City, Megamind and Minion are selling off the gadgets from their evil lair. But when one seemingly harmless ""button"" unleashes the gigantic robot MEGA-MEGAmind, the duo will have to resort to their old tricks to restore order.",/xHWPPDPvtUtLtzEPAKAut7QACxo.jpg
331781,Amy,"99,10402",2015,"A documentary on the life of Amy Winehouse, the immensely talented yet doomed songstress. We see her from her teen years, where she already showed her singing abilities, to her finding success and then her downward spiral into alcoholism and drugs.",/4z5WvklVl4GuG2LucQ1htwnjfpU.jpg
14534,Rudy,"18,36",1993,"Rudy grew up in a steel mill town where most people ended up working, but wanted to play football at Notre Dame instead. There were only a couple of problems. His grades were a little low, his athletic skills were poor, and he was only half the size of the other players. But he had the drive and the spirit of 5 people and has set his sights upon joining the team.",/fAbfTCRpjHe2rprXBly55KL1dL9.jpg
9361,The Last of the Mohicans,"28,12,18,36,10749,10752",1992,"In war-torn colonial America, in the midst of a bloody battle between British, the French and Native American allies, the aristocratic daughter of a British Colonel and her party are captured by a group of Huron warriors. Fortunately, a group of three Mohican trappers comes to their rescue.",/qzJMPWRtZveBkxXOv3ucWhoJuyj.jpg
387592,Early Man,"10751,35,16,12",2018,"Dug, along with his sidekick Hognob, unite a cavemen tribe to save their hidden valley from being spoiled and, all together as a team, to face the menace of a mysterious and mighty enemy, on the turf of an ancient and sacred sport.",/hXukFwTKOe7izDsf3ZOdeYikRxF.jpg
813477,Shin Kamen Rider,"28,18,878",2023,"A man forced to bear power and stripped of humanity. A woman skeptical of happiness. Takeshi Hongo, an Augmentation made by SHOCKER, and Ruriko Midorikawa, a rebel of the organization, escape while fighting off assassins. What’s justice? What’s evil? Will this violence end? Despite his power, Hongo tries to remain human. Along with freedom, Ruriko has regained a heart. What paths will they choose?",/9dTO2RygcDT0cQkawABw4QkDegN.jpg
335796,Ouija: Origin of Evil,27,2016,"In 1965 Los Angeles, a widowed mother and her two daughters add a new stunt to bolster their séance scam business and unwittingly invite authentic evil into their home. When the youngest daughter is overtaken by the merciless spirit, this small family confronts unthinkable fears to save her and send her possessor back to the other side.",/dCV4E7MVLVTjSGgeik8ol4J42Uw.jpg
118406,Road to Ninja: Naruto the Movie,"16,14,28",2012,"Sixteen years ago, a mysterious masked ninja unleashes a powerful creature known as the Nine-Tailed Demon Fox on the Hidden Leaf Village Konoha, killing many people. In response, the Fourth Hokage Minato Namikaze and his wife Kushina Uzumaki, the Demon Fox's living prison or Jinchūriki, manage to seal the creature inside their newborn son Naruto Uzumaki. With the Tailed Beast sealed, things continued as normal. However, in the present day, peace ended when a group of ninja called the Akatsuki attack Konoha under the guidance of Tobi, the mysterious masked man behind Fox's rampage years ago who intends on executing his plan to rule the world by shrouding it in illusions.",/xLal6fXNtiJN6Zw6qk21xAtdOeN.jpg
376290,Miss Sloane,"18,80",2016,An ambitious lobbyist faces off against the powerful gun lobby in an attempt to pass gun control legislation.,/ptfvQlqe2xJiMSewSj52qAVq5z0.jpg
830721,The Miracle Club,"35,18",2023,"Three close friends who have never left the outskirts of Dublin (much less Ireland) get the journey of a lifetime — a visit to Lourdes, the picturesque French town and place of miracles.",/5MOOL38IZTylA7K04FvJ4PaklaI.jpg
11460,Red Eye,"53,9648",2005,"A woman is kidnapped by a stranger on a routine flight. Threatened by the potential murder of her father, she is pulled into a plot to assist her captor in offing a politician.",/j33szyBdJjrmnItyUgPBsqaBECE.jpg
109443,Anchorman 2: The Legend Continues,35,2013,"With the 70s behind him, San Diego's top rated newsman, Ron Burgundy, returns to take New York's first 24-hour news channel by storm.",/55volAzeebtFzyrx7DJkegvw8Ta.jpg
48266,Ma mère,18,2004,"After his father's death, a young man is introduced to a world of hedonism and depravity by his amoral mother.",/uYWyC1jjcEkjR3aKFZ4ruNWM1io.jpg
823452,The Boys in the Boat,"18,36",2023,"The triumphant underdog story of the University of Washington men's rowing team, who stunned the world by competing at the 1936 Berlin Olympics.",/ncJMztHprw3gLRAnDjNnnT23CIt.jpg
1037113,Snack Shack,35,2024,"Inseparable best friends AJ & Moose decide to run the local pool's snack shack after their plan to sell home-brewed beer goes down the drain. Things take a turn when they meet Brooke, an effortlessly cool lifeguard who puts their big plans, and friendship, at risk.",/wCXd5tpUSc12LVPd2oN9OKU1EVQ.jpg
500852,Miss Bala,28,2019,"Gloria finds a power she never knew she had when she is drawn into a dangerous world of cross-border crime. Surviving will require all of her cunning, inventiveness, and strength.",/ae9yrSAS7nLZPbbkOm61pSuIqeo.jpg
895549,NYAD,"18,36",2023,Athlete Diana Nyad sets out at 60 to achieve a nearly impossible lifelong dream: to swim from Cuba to Florida across more than 100 miles of open ocean.,/ydSqUhKFvg5cZ5OwImmf3K1R6SS.jpg
10611,Barbershop,"35,18",2002,"A day in the life of a barbershop on the south side of Chicago. Calvin, who inherited the struggling business from his deceased father, views the shop as nothing but a burden and waste of his time. After selling the shop to a local loan shark, Calvin slowly begins to see his father's vision and legacy and struggles with the notion that he just sold it out.",/yeV2H5dJmaR4XmNNG6q3ikV8a8y.jpg
1071101,Kaina of the Great Snow Sea: Star Sage,"16,14",2023,"Kaina returns to the icy Canopy, unsure of what he should do next. He and Ririha have brought peace to Atland and Valghia through an alliance. Now supplies run low, and the people need answers. Kaina, Ririha, and their small party set out to cross the snow in search of the great orbital spire tree. This is the first step to saving their people. Join Kaina on an expedition to save mankind!",/tknSJyInVeBZhaIUHlzPpqA45Ej.jpg
642,Butch Cassidy and the Sundance Kid,37,1969,"In late 1890s Wyoming, Butch Cassidy is the affable, clever and talkative leader of the outlaw Hole in the Wall Gang. His closest companion is the laconic dead-shot Sundance Kid. As the west rapidly becomes civilized, the law finally catches up to Butch, Sundance and their gang.  Chased doggedly by a special posse, the two decide to make their way to South America in hopes of evading their pursuers once and for all.  Preserved by the Academy Film Archive in partnership with Twentieth Century Fox Film Corporation in 1998.",/gFmmykF1Ym3OGzENo50nZQaD1dx.jpg
1857,The Transformers: The Movie,"16,878,28,12,10751",1986,"The Autobots must stop a colossal planet-consuming robot who goes after the Autobot Matrix of Leadership. At the same time, they must defend themselves against an all-out attack from the Decepticons.",/j4HTorvJdGOuIgGyE56fMCLmcCg.jpg
144288,Berserk: The Golden Age Arc III - The Advent,"28,12,18,14,16",2013,"A year has passed since Guts parted ways with the Band of the Hawks. Meanwhile, his former mercenary group is plotting a rescue mission to save an imprisoned Griffith.",/bnUFAGt3i6YqDGgNe7q6Jw26QvS.jpg
21385,"Mickey, Donald, Goofy: The Three Musketeers","12,16,35,10751",2004,"In Disney's take on the Alexander Dumas tale, Mickey Mouse, Donald Duck and Goofy want nothing more than to perform brave deeds on behalf of their queen (Minnie Mouse), but they're stymied by the head Musketeer, Pete. Pete secretly wants to get rid of the queen, so he appoints Mickey and his bumbling friends as guardians to Minnie, thinking such a maneuver will ensure his scheme's success. The score features songs based on familiar classical melodies.",/23bvOwfOS9fw347Yc68yPpkmd8i.jpg
31511,Gold Diggers of 1933,"35,18",1933,"During the Great Depression, all Broadway shows are closed down. A group of desperate unemployed showgirls find hope when a wealthy songwriter invests in a musical starring them, against the wishes of his high society brother. Thus start Carol, Trixie and Polly's schemes to bilk his money and keep the show going.",/sXsUJsW9fcVT15hfBu9LyU22qmG.jpg
1085218,Darkland: The Return,"53,28",2023,"Seven years ago, Zaid went to war against the Copenhagen underworld to avenge his dead brother. His identity as a respected doctor of cardiology and life as a family man is but a fading dream, and in prison Zaid suffers the loss of his son Noah, whom he barely knows. When a police agent approaches Zaid and offers him a deal to be released in exchange for infiltrating the Copenhagen underworld, he sees his chance to reclaim the remnants of the family life he left behind. But everything has a price, and Zaid realizes that he has now seriously endangered his son's life. After all, once you become part of the underworld, is there any way out?",/c8B4DsVcFVDLVmbpHMHU3RjLNAV.jpg
407375,Sniper: Ghost Shooter,"28,18,10752",2016,"Elite snipers Brandon Beckett and Richard Miller are fighting extremists in the Middle East when the Colonel gives them a new mission: to protect a gas pipeline stretching from the Republic of Georgia to Western Europe from extremists eager to make a political statement. But when skirmishes with the enemy lead to U.S. snipers being killed by a ghost shooter who locks into their exact location, a security breach is suspected. Fingers are pointed and battle lines are drawn, all leading up to an explosive climax.",/92YFviTZnjA6rj2jADoA2gmsjsz.jpg
1196646,Camp Pleasant Lake,27,2024,"A couple breathes life into a new camp on an old campsite, connecting them to a chilling past that unravels a 20-year-old mystery involving a missing young girl. As eerie events unfold, they must confront forces tied to a brutal crime.",/vO4ok0SkjbTfLCICxx0uMzOBoEJ.jpg
11212,Baby's Day Out,"35,12,10751,80,18",1994,"Baby Bink couldn't ask for more: he has adoring (if somewhat sickly-sweet) parents, lives in a huge mansion, and he's just about to appear in the social pages of the paper. Unfortunately, not everyone in the world is as nice as Baby Bink's parents—especially the three enterprising kidnappers who pretend to be photographers from the newspaper. Successfully kidnapping Baby Bink, they have a harder time keeping hold of the rascal, who not only keeps one step ahead of them, but seems to be more than a little bit smarter than the three bumbling criminals.",/21U2jwl36hoTHsXB3fDuIQkcchu.jpg
475,Bonnie and Clyde,"80,18",1967,"In the 1930s, bored waitress Bonnie Parker falls in love with an ex-con named Clyde Barrow and together they start a violent crime spree through the country, stealing cars and robbing banks.",/sCSQFK9kMsprT4jgWqgw82dT6WI.jpg
10861,Maximum Risk,"28,53",1996,"Alain Moreau's investigation into the death of his identical twin brother leads him from the beauty of the south of France to the mean streets of New York City and into the arms of his brother's beautiful girlfriend. Pursued by ruthless Russian mobsters and renegade FBI agents, the duo race against time to solve his brother's murder and expose an international conspiracy.",/18HVWwyLihWJPzGpSVl3omRRMyL.jpg
760926,Gold,"28,12,53",2022,"In the not-too-distant future, two drifters traveling through the desert stumble across the biggest gold nugget ever found and the dream of immense wealth and greed takes hold. They hatch a plan to excavate their bounty, with one man leaving to secure the necessary tools while the other remains with the gold. The man who remains must endure harsh desert elements, ravenous wild dogs, and mysterious intruders, while battling the sinking suspicion that he has been abandoned to his fate.",/ejXBuNLvK4kZ7YcqeKqUWnCxdJq.jpg
539537,Fantasy Island,"27,14,12,9648",2020,"A group of contest winners arrive at an island hotel to live out their dreams, only to find themselves trapped in nightmare scenarios.",/8ZMrZGGW65ePWIgRn1260nA1uUm.jpg
4415,Les Misérables,"80,18,36,10749",1998,"In 19th century France, Jean Valjean, a man imprisoned for stealing bread, must flee a relentless policeman named Javert. The pursuit consumes both men's lives, and soon Valjean finds himself in the midst of the student revolutions in France.",/3TOgmlIY8X3WjIjvU7Z0jqeNkyU.jpg
10756,The Haunted Mansion,"53,14,35,10751,9648",2003,"Workaholic Jim Evers and his wife/business partner Sara get a call one night from  a mansion owner, Edward Gracey, who wants to sell his house. Once the Evers family arrive at the mansion, a torrential thunderstorm of mysterious origin strands them with the brooding, eccentric Gracey, his mysterious butler, and a variety of residents both seen and unseen.",/lGi5yio4pdDz5PkSeZCbnMQz5vK.jpg
1679,Godzilla Raids Again,"878,27",1955,"Two fishing scout pilots make a horrifying discovery when they encounter a second Godzilla alongside a new monster named Anguirus. Without the weapon that killed the original, authorities attempt to lure Godzilla away from the mainland. But Anguirus soon arrives and the two monsters make their way towards Osaka as Japan braces for tragedy.",/bBYdh9tDCyLaArBOzE38QCA7C3y.jpg
72431,Red Tails,"18,28,12,36,10752",2012,"The story of the Tuskegee Airmen, the first African-American pilots to fly in a combat squadron during World War II.",/jiORLnBsGcVcqIibkGBE213zAyh.jpg
826,The Bridge on the River Kwai,"18,36,10752",1957,"The classic story of English POWs in Burma forced to build a bridge to aid the war effort of their Japanese captors. British and American intelligence officers conspire to blow up the structure, but Col. Nicholson, the commander who supervised the bridge's construction, has acquired a sense of pride in his creation and tries to foil their plans.",/7paXMt2e3Tr5dLmEZOGgFEn2Vo7.jpg
632357,The Unholy,"27,9648",2021,"Alice is young hearing-impaired girl who, after a supposed visitation from the Virgin Mary, is inexplicably able to hear, speak and heal the sick. As word spreads and people from near and far flock to witness her miracles, a disgraced journalist hoping to revive his career visits the small New England town to investigate. When terrifying events begin to happen all around, he starts to question if these phenomena are the works of the Virgin Mary or something much more sinister.",/bShgiEQoPnWdw4LBrYT5u18JF34.jpg
148980,Battlestar Galactica,"878,12",1978,"After the destruction of the Twelve Colonies of Mankind, the last major fighter carrier leads a makeshift fugitive fleet in a desperate search for the legendary planet Earth. This film is adapted from a television series that aired on ABC from September 17, 1978, to August 17, 1980. The first and fifth episodes of the series were edited into this theatrical feature film. Taken together, the two episodes ran 148 minutes, without commercials, while the film runs 125 minutes.",/96ETJEnHoVuptkCNMtxcEZ5iWzN.jpg
932430,Prom Pact,"10749,35",2023,"It's prom season, and high school senior Mandy and her best friend and fellow outsider Ben are surrounded by over-the-top ""promposals."" Mandy is only focused on getting into her dream school Harvard, but as she starts tutoring basketball all-star Graham, she must re-evaluate whether her dream school is worth the cost of everything she believes in.",/zVgRfuBvsFTU4mFvDt1Qlqo1CRo.jpg
589761,Chernobyl: Abyss,"18,36,12,28,14,9648",2021,The aftermath of a shocking explosion at the Chernobyl nuclear power station made hundreds of people sacrifice their lives to clean up the site of the catastrophe and to successfully prevent an even bigger disaster that could have turned a large part of the European continent into an uninhabitable exclusion zone. This is their story.,/AmJLuHjxPdIJO6vmymeWADG6jK5.jpg
318256,Hot Girls Wanted,99,2015,A first-ever look at the realities of the professional “amateur” porn world and the steady stream of 18-to-19-year old girls entering into it.,/75ot83QOkc02vujyzmIbumQCU6Y.jpg
567189,Tom Clancy's Without Remorse,"12,28,53,10752",2021,An elite Navy SEAL uncovers an international conspiracy while seeking justice for the murder of his pregnant wife.,/6GCOpT8QcNzup09TAMmvvk22LTR.jpg
682507,Where the Crawdads Sing,"18,9648,10749",2022,"Abandoned by her family, Kya raises herself all alone in the marshes outside of her small town. When her former boyfriend is found dead, Kya is instantly branded by the local townspeople and law enforcement as the prime suspect for his murder.",/n1el846gLDXfhOvrRCsyvaAOQWv.jpg
60935,The Thing,"27,878,9648",2011,"When paleontologist Kate Lloyd travels to an isolated outpost in Antarctica for the expedition of a lifetime, she joins an international team that unearths a remarkable discovery. Their elation quickly turns to fear as they realize that their experiment has freed a mysterious being from its frozen prison. Paranoia spreads like an epidemic as a creature that can mimic anything it touches will pit human against human as it tries to survive and flourish in this spine-tingling thriller.",/dmn2nVo8h7LMnk694JxCRIwK06p.jpg
12783,The Duchess,"18,36,10749",2008,"A chronicle of the life of 18th century aristocrat Georgiana, Duchess of Devonshire, who was reviled for her extravagant political and personal life.",/77ckyYrWmR12kl3qToqmDySnuwv.jpg
9327,The Nutty Professor,"14,35,10749,878",1996,"Eddie Murphy stars as shy Dr. Sherman Klump, a kind, brilliant, 'calorifically challenged' genetic professor. When beautiful Carla Purty joins the university faculty, Sherman grows desperate to whittle his 400-pound frame down to size and win her heart. So, with one swig of his experimental fat-reducing serum, Sherman becomes 'Buddy Love', a fast-talking, pumped-up , plumped down Don Juan.",/fMtb5aZoLRNbMnCkatFsTmPRfl5.jpg
360055,Riot,28,2015,"Copper Jack Stone purposefully orchestrates a bank robbery in order to be thrown into prison with the notorious Russian kingpin Balam. Balam is more than just a mob criminal; he's a very cunning and dangerous lord who controls the police force from behind bars. Balam lives in prison as a cover for his real power, which is King of the city. His cell is a lavish private room built specifically for him, inaccessible to most in the depths of the prison structure. Even the warden fears venturing into his area of the prison. However, even surrounded by his loyal henchmen and guards in his sectioned off fortress, Balam doesn't know Jack is coming for him to avenge his family, who Balam murdered in cold blood. Balam is tough... but Jack is tougher.",/5Q2pHzDfJ8QlUA2vx2yAXWJkof7.jpg
104,Run Lola Run,"28,18,53",1998,"Lola receives a phone call from her boyfriend Manni. He lost 100,000 DM in a subway train that belongs to a very bad guy. She has 20 minutes to raise this amount and meet Manni. Otherwise, he will rob a store to get the money. Three different alternatives may happen depending on some minor event along Lola's run.",/v0giIi4bTILVhNhJajet3WWY3FA.jpg
2525,The Bible: In the Beginning...,"12,36,18",1966,"Covering only the first 22 chapters of the Book of Genesis, vignettes include: Adam and Eve frolicking in the Garden of Eden until their indulgence in the forbidden fruit sees them driven out; Cain murdering his brother Abel; Noah building an ark to preserve the animals of the world from the coming flood; and Abraham making a covenant with God.",/2BtesvzFQJYFS2sPVVbUdet0TTC.jpg
38142,5 Centimeters per Second,"16,10749,18",2007,"Three moments in Takaki's life: his relationship with Akari and their forced separation; his friendship with Kanae, who is secretly in love with him; the demands and disappointments of adulthood, an unhappy life in a cold city.",/dFipUR6W0y3PPkuVS8gjFd929m2.jpg
559907,The Green Knight,"12,18,14",2021,"An epic fantasy adventure based on the timeless Arthurian legend, The Green Knight tells the story of Sir Gawain, King Arthur's reckless and headstrong nephew, who embarks on a daring quest to confront the eponymous Green Knight, a gigantic emerald-skinned stranger and tester of men.",/if4hw3Ou5Sav9Em7WWHj66mnywp.jpg
466,Klute,"53,9648,80",1971,A high-priced call girl is forced to depend on a reluctant private eye when she is stalked by a psychopath.,/tVyINAsNGSgD1OIstqwCcs7wyGH.jpg
45288,Fighting Spirit - Mashiba vs. Kimura,"16,35,18,28",2003,"Kimura finally has his championship match. It takes place at the annual champion carnival. But now he must face the intense champion, Mashiba for the Junior Lightweight championship.",/9UNq2kogJ0fNA6TfFJdJt0PXOwV.jpg
47533,Scooby-Doo! Curse of the Lake Monster,"9648,14,35,12",2010,"Scooby-Doo and the gang are on the case when a mysterious lake monster starts scaring the guests at a summer resort in Erie Point, where Fred, Daphne, Velma and Shaggy have taken on seasonal jobs to pay for a barn they accidentally burned down. But in addition to sneaking suspicions, there's some romance in the air.",/4fvCOntbgzZ9crbduTHRhgN8bgq.jpg
23169,Remember Me,"18,10749",2010,"Still reeling from a heartbreaking family event and his parents' subsequent divorce, Tyler Hawkins discovers a fresh lease on life when he meets Ally Craig, a gregarious beauty who witnessed her mother's death. But as the couple draws closer, the fallout from their separate tragedies jeopardizes their love.",/j7umuMiLCHvWT7wYhFKJOTFSokF.jpg
1059345,Cult Killer,"9648,53,80,27",2024,"A private investigator is forced into a dangerous alliance with a killer in order to uncover a quiet town’s grisly criminal underbelly and clear the name of her mentor, who is implicated in the crimes.",/jSR06FpV1H36OmW0jfEmvG73l2r.jpg
11220,Fallen Angels,"28,10749,80",1995,"An assassin goes through obstacles as he attempts to escape his violent lifestyle despite the opposition of his partner, who is secretly attracted to him.",/yyM9BPdwttK5LKZSLvHae7QPKo1.jpg
11687,The Visitors,"14,35",1993,"This outrageous time-travel comedy follows the misadventures of a wacky medieval knight (Jean Reno) and his faithful servant when they are accidentally transported to contemporary times by a senile sorcerer. Mayhem rules as these 12th-century visitors try adapting to the wildly confusing modern world. To avoid being stuck here for good, however, they soon begin an all-out cosmic assault on their former castle -- now a luxury hotel -- in their quest to return to the past.",/iBsuPhz0pwWgtOhe4ysqFjwNk3t.jpg
338,"Good Bye, Lenin!","35,18",2003,Alex Kerner's mother was in a coma while the Berlin wall fell. When she wakes up he must try to keep her from learning what happened (as she was an avid communist supporter) to avoid shocking her which could lead to another heart attack.,/2QlsdRwkug30lw6DAWG8pxmMuFQ.jpg
23759,Centurion,"12,28,18",2010,"Britain, A.D. 117. Quintus Dias, the sole survivor of a Pictish raid on a Roman frontier fort, marches north with General Virilus' legendary Ninth Legion, under orders to wipe the Picts from the face of the Earth and destroy their leader, Gorlacon.",/9ZdfrcP2QCqoRSk7JF06tDWtrhP.jpg
5289,Chaos,"18,28,80",2005,"In Seattle, detective Quentin Conners is unfairly suspended and his partner Jason York leaves the police force after a tragic shooting on Pearl Street Bridge, when the hostage and the criminal die. During a bank heist with a hostage situation, Conners is assigned in charge of the operation with the rookie Shane Dekker as his partner. The thieves, lead by Lorenz, apparently do not steal a penny from the bank. While chasing the gangsters, the police team disclose that they planted a virus in the system, stealing one billion dollars from the different accounts, using the principle of the Chaos Theory. Further, they find that Lorenz is killing his accomplices.",/oOQ3PS8wp5Iezqc5LChOq2S97Jl.jpg
21316,Leroy & Stitch,"16,35,10751",2006,"Lilo, Stitch, Jumba, and Pleakley have finally caught all of Jumba's genetic experiments and found the one true place where each of them belongs. Stitch, Jumba and Pleakley are offered positions in the Galactic Alliance, turning them down so they can stay on Earth with Lilo, but Lilo realizes her alien friends have places where they belong – and it's finally time to say ""aloha"".",/1LCfRArffse3PnqkACooOHkWcry.jpg
110420,Wolf Children,"16,10751,18,14",2012,"After her werewolf lover unexpectedly dies in an accident, a woman must find a way to raise the son and daughter that she had with him. However, their inheritance of their father's traits prove to be a challenge for her.",/3Nllh6JgcrFdtOn6iFOWHudNInd.jpg
11968,Into the Blue,"28,53,12,80",2005,"When they take some friends on an extreme sport adventure, the last thing Jared and Sam expect to see below the shark-infested waters is a legendary pirate ship rumored to contain millions of dollars in gold. But their good fortune is short-lived, as a ruthless gang of criminals gets word of what they have uncovered.",/h5oXcjRu0EOiAxSxYuGq58897tu.jpg
452773,"Tad, the Lost Explorer, and the Secret of King Midas","16,12,35,10751",2017,"Tad dreams of becoming an archaeologist traveling the world, uncovering hidden secrets and lost treasure, but his job working construction keeps him daydreaming instead of exploring. The chance of a lifetime comes when he is invited to attend archaeologist Sara Lavrof's presentation of her latest discovery - the papyrus that proves the existence of the Necklace of Midas, the legendary King who turned everything he touched into solid gold.",/7WtFoWtGp45PLNmajM8iGtjAA7B.jpg
11017,Billy Madison,35,1995,"Billy Madison is the 27 year-old son of Bryan Madison, a very rich man who has made his living in the hotel industry. Billy stands to inherit his father's empire, but only if he can make it through all 12 grades, 2 weeks per grade, to prove that he has what it takes to run the family business.",/iwk9pWR6MwTInEQc8Vw5vGHjeQ0.jpg
168530,Ride Along,"28,35",2014,"For the past two years, high-school security guard Ben has been trying to show decorated APD detective James that he's more than just a video-game junkie who's unworthy of James' sister, Angela. When Ben finally gets accepted into the academy, he thinks he's earned the seasoned policeman's respect and asks for his blessing to marry Angela. Knowing that a ride along will demonstrate if Ben has what it takes to take care of his sister, James invites him on a shift designed to scare the hell out of the trainee. But when the wild night leads them to the most notorious criminal in the city, James will find that his new partner's rapid-fire mouth is just as dangerous as the bullets speeding at it.",/ihKj5zsdkbm8FQ0IsOpAaaqPGX7.jpg
260202,Turks & Caicos,"53,18,28,9648",2014,"The second movie in David Hare's Johnny Worricker trilogy. Loose-limbed spy Johnny Worricker, last seen whistleblowing at MI5 in Page Eight, has a new life. He is hiding out in Ray-Bans on the Caribbean islands of the title, eating lobster and calling himself Tom Eliot (he’s a poet at heart). We’re drawn into his world and his predicament when Christopher Walken strolls in as a shadowy American who claims to know Johnny. The encounter forces him into the company of some ambiguous American businessmen who claim to be on the islands for a conference on the global financial crisis. When one of them falls in the sea, their financial PR seems to know more than she's letting on. Worricker soon learns the extent of their shady activities and he must act quickly to survive when links to British prime minister Alec Beasley come to light.",/sbDqSsAhKGybpZk5vGpDRg6cSRx.jpg
294963,Bone Tomahawk,"37,27,18",2015,"During a shootout in a saloon, Sheriff Hunt injures a suspicious stranger. The doctor's assistant, wife of the local foreman, tends to him in prison. That night, the town is attacked and they both disappear—only the arrow of a cannibal tribe is found. Hunt and a few of his men go in search of the prisoner and the foreman's wife.",/4MmTHpn2Y8emqvBgvOjufImUmKZ.jpg
50456,Hanna,"28,53,12",2011,"Raised by her father, an ex-CIA agent, in the wilds of Finland, Hanna's upbringing has been geared to making her the perfect assassin. Sent into the world by her father on a mission, Hanna journeys across Europe, eluding agents dispatched after her by a ruthless intelligence operative. As she nears her ultimate target, Hanna faces startling revelations about her existence.",/uKayL9UbuFZS7pfB8RbAxETsqHi.jpg
10897,The Little Rascals,"10749,35,10751",1994,"When nine-year-old Alfalfa falls for Darla, his ""He-Man-Woman-Hating"" friends attempt to sabotage their relationship.",/qI7PKX2JSw4yD2iQm3pyHvKir28.jpg
50839,Margin Call,"53,18",2011,A thriller that revolves around the key people at an investment bank over a 24-hour period during the early stages of the financial crisis.,/pgMIdInSIGw0uSory7yEBFGrvIS.jpg
39145,Dragon Ball: Sleeping Princess in Devil's Castle,"28,16,14,27",1987,"Goku and Kuririn are given an assignment by Kame-Sen'nin: ""Retrieve the sleeping princess from Lucifer and I will take you as my students."" But the mission proves to be more perilous than originally thought.",/bPmA7dtMUoh6fK8XjauoKB4FcSu.jpg
